File_ID,Time,Volt_Mean,Volt_Max,Volt_Min,Volt_Diff,Volt_Std,Temp_Mean,Temp_Max,Temp_Diff,Volt_Drop_Rate,Volt_Diff_Change
1046,13:33:15,3.6988184,3.703,3.691,0.012000084,0.0023301495,34.05,34.6,1.2999992,3.385544e-05,0.0
1046,13:33:16,3.698778,3.703,3.691,0.012000084,0.0023523325,34.046875,34.6,1.2999992,4.053116e-05,0.0
1046,13:33:17,3.698813,3.703,3.691,0.012000084,0.002340709,34.053123,34.6,1.2999992,3.504753e-05,0.0
1046,13:33:18,3.6988578,3.703,3.691,0.012000084,0.0023633523,34.05,34.6,1.2999992,4.4822693e-05,0.0
1046,13:33:19,3.6988356,3.703,3.691,0.012000084,0.002371525,34.053123,34.6,1.2999992,2.2172928e-05,0.0
1046,13:33:20,3.6988356,3.703,3.691,0.012000084,0.002332652,34.05,34.6,1.2999992,0.0,0.0
1046,13:33:21,3.6988297,3.703,3.691,0.012000084,0.002340799,34.0375,34.6,1.2999992,5.9604645e-06,0.0
1046,13:33:22,3.6988242,3.703,3.691,0.012000084,0.0023440395,34.046875,34.6,1.2999992,5.4836273e-06,0.0
1046,13:33:23,3.6988525,3.703,3.691,0.012000084,0.0023642078,34.040627,34.6,1.2999992,2.8371811e-05,0.0
1046,13:33:24,3.6988413,3.703,3.691,0.012000084,0.0023634667,34.043747,34.6,1.2999992,1.1205673e-05,0.0
1046,13:33:25,3.6988752,3.703,3.691,0.012000084,0.0023558442,34.043747,34.6,1.2999992,3.385544e-05,0.0
1046,13:33:26,3.698847,3.703,3.691,0.012000084,0.0023260738,34.040627,34.6,1.2999992,2.8133392e-05,0.0
1046,13:33:27,3.6988752,3.703,3.691,0.012000084,0.002379978,34.0375,34.6,1.2999992,2.8133392e-05,0.0
1046,13:33:28,3.698898,3.703,3.691,0.012000084,0.0023301227,34.040627,34.6,1.2999992,2.2888184e-05,0.0
1046,13:33:29,3.698864,3.703,3.691,0.012000084,0.0023600585,34.04375,34.6,1.2999992,3.4093857e-05,0.0
1046,13:33:30,3.698898,3.703,3.691,0.012000084,0.0023520943,34.0375,34.6,1.2999992,3.4093857e-05,0.0
1046,13:33:31,3.698909,3.703,3.691,0.012000084,0.0023501297,34.034378,34.6,1.2999992,1.0967255e-05,0.0
1046,13:33:32,3.6989038,3.703,3.691,0.012000084,0.0023608208,34.034378,34.6,1.2999992,5.2452087e-06,0.0
1046,13:33:33,3.6989264,3.703,3.691,0.012000084,0.002385721,34.034374,34.6,1.2999992,2.2649765e-05,0.0
1046,13:33:34,3.6989546,3.703,3.691,0.012000084,0.0023514587,34.03125,34.6,1.2999992,2.8133392e-05,0.0
1046,13:33:35,3.6989038,3.703,3.691,0.012000084,0.002372891,34.034378,34.6,1.2999992,5.0783157e-05,0.0
1046,13:33:36,3.698938,3.703,3.691,0.012000084,0.0023740428,34.03125,34.6,1.2999992,3.4093857e-05,0.0
1046,13:33:37,3.6989546,3.703,3.691,0.012000084,0.0023995717,34.034378,34.6,1.2999992,1.66893e-05,0.0
1046,13:33:38,3.6989717,3.703,3.691,0.012000084,0.0023456416,34.028126,34.6,1.2999992,1.7166138e-05,0.0
1046,13:33:39,3.698938,3.703,3.691,0.012000084,0.0023812484,34.018753,34.6,1.2999992,3.385544e-05,0.0
1046,13:33:40,3.698977,3.703,3.691,0.012000084,0.002354219,34.021873,34.6,1.2999992,3.9100647e-05,0.0
1046,13:33:41,3.6989775,3.703,3.691,0.012000084,0.0023783676,34.025,34.6,1.2999992,4.7683716e-07,0.0
1046,13:33:42,3.6989717,3.703,3.691,0.012000084,0.0023867,34.021873,34.6,1.2999992,5.722046e-06,0.0
1046,13:33:43,3.698977,3.703,3.691,0.012000084,0.0023783718,34.028126,34.6,1.2999992,5.2452087e-06,0.0
1046,13:33:44,3.6989884,3.703,3.691,0.012000084,0.0023712318,34.025,34.6,1.2999992,1.1444092e-05,0.0
1046,13:33:45,3.6990168,3.703,3.691,0.012000084,0.0023796184,34.01875,34.6,1.2999992,2.8371811e-05,0.0
1046,13:33:46,3.6990113,3.703,3.691,0.012000084,0.002380847,34.01875,34.6,1.2999992,5.4836273e-06,0.0
1046,13:33:47,3.6990004,3.703,3.691,0.012000084,0.002388067,34.01875,34.6,1.2999992,1.0967255e-05,0.0
1046,13:33:48,3.6990173,3.703,3.691,0.012000084,0.0023796165,34.015625,34.6,1.2999992,1.692772e-05,0.0
1046,13:33:49,3.698983,3.703,3.691,0.012000084,0.0024011296,34.015625,34.6,1.2999992,3.4332275e-05,0.0
1046,13:33:50,3.699006,3.703,3.691,0.012000084,0.0023772693,34.01875,34.6,1.2999992,2.3126602e-05,0.0
1046,13:33:51,3.699034,3.703,3.691,0.012000084,0.0024045154,34.0125,34.6,1.3999977,2.7894974e-05,0.0
1046,13:33:52,3.6990626,3.703,3.691,0.012000084,0.0023979954,34.018753,34.6,1.2999992,2.861023e-05,0.0
1046,13:33:53,3.699051,3.703,3.691,0.012000084,0.002391106,34.01875,34.6,1.2999992,1.168251e-05,0.0
1046,13:33:54,3.699051,3.703,3.691,0.012000084,0.0023958825,34.015625,34.6,1.2999992,0.0,0.0
1046,13:33:55,3.699051,3.703,3.691,0.012000084,0.0023791275,34.0125,34.6,1.2999992,0.0,0.0
1046,13:33:56,3.6990395,3.703,3.691,0.012000084,0.002379344,34.0125,34.6,1.2999992,1.1444092e-05,0.0
1046,13:33:57,3.6990683,3.703,3.691,0.012000084,0.00235576,34.015625,34.6,1.2999992,2.8848648e-05,0.0
1046,13:33:58,3.6990623,3.703,3.691,0.012000084,0.0023908364,34.0125,34.5,1.2000008,5.9604645e-06,0.0
1046,13:33:59,3.6990511,3.703,3.691,0.012000084,0.0023887153,34.009377,34.5,1.2000008,1.1205673e-05,0.0
1046,13:34:00,3.6990907,3.703,3.691,0.012000084,0.002374325,34.009377,34.5,1.2999992,3.9577484e-05,0.0
1046,13:34:01,3.699085,3.703,3.691,0.012000084,0.0023805483,34.0125,34.6,1.2999992,5.722046e-06,0.0
1046,13:34:02,3.6990905,3.703,3.691,0.012000084,0.002379133,34.009377,34.5,1.2000008,5.4836273e-06,0.0
1046,13:34:03,3.6990905,3.703,3.691,0.012000084,0.0023646757,34.009377,34.5,1.2000008,0.0,0.0
1046,13:34:04,3.6991022,3.703,3.691,0.012000084,0.002388258,34.0125,34.6,1.2999992,1.168251e-05,0.0
1046,13:34:05,3.6990907,3.703,3.691,0.012000084,0.0023911146,34.009377,34.6,1.3999977,1.1444092e-05,0.0
1046,13:34:06,3.6990793,3.703,3.691,0.012000084,0.0023723242,34.006252,34.5,1.2999992,1.1444092e-05,0.0
1046,13:34:07,3.6990907,3.703,3.691,0.012000084,0.00237673,34.009377,34.6,1.3999977,1.1444092e-05,0.0
1046,13:34:08,3.6990907,3.703,3.691,0.012000084,0.0023719152,34.009377,34.6,1.3999977,0.0,0.0
1046,13:34:09,3.699108,3.703,3.691,0.012000084,0.0023748102,34.009377,34.5,1.2000008,1.7166138e-05,0.0
1046,13:34:10,3.6991358,3.703,3.691,0.012000084,0.002379351,34.003128,34.5,1.2999992,2.7894974e-05,0.0
1046,13:34:11,3.699108,3.703,3.691,0.012000084,0.0023579043,34.009377,34.6,1.3999977,2.7894974e-05,0.0
1046,13:34:12,3.6991243,3.703,3.691,0.012000084,0.002382379,34.009377,34.6,1.2999992,1.6450882e-05,0.0
1046,13:34:13,3.6991243,3.703,3.691,0.012000084,0.0023582655,34.006252,34.5,1.2999992,0.0,0.0
1046,13:34:14,3.6991134,3.703,3.691,0.012000084,0.0023853474,34.003128,34.5,1.2999992,1.0967255e-05,0.0
1046,13:34:15,3.6991472,3.703,3.691,0.012000084,0.002361791,34.0,34.5,1.2999992,3.385544e-05,0.0
1046,13:34:16,3.6991303,3.703,3.691,0.012000084,0.0023688423,34.003128,34.5,1.2999992,1.692772e-05,0.0
1046,13:34:17,3.6991644,3.703,3.691,0.012000084,0.0023859397,34.0,34.5,1.2999992,3.4093857e-05,0.0
1046,13:34:18,3.6991472,3.703,3.691,0.012000084,0.0023978136,34.003128,34.5,1.2999992,1.7166138e-05,0.0
1046,13:34:19,3.69917,3.703,3.691,0.012000084,0.002362669,34.006252,34.5,1.2999992,2.2888184e-05,0.0
1046,13:34:20,3.6991808,3.703,3.691,0.012000084,0.0023858945,34.006252,34.5,1.2999992,1.0728836e-05,0.0
1046,13:34:21,3.6991646,3.703,3.691,0.012000084,0.0023739343,34.0,34.5,1.2999992,1.6212463e-05,0.0
1046,13:34:22,3.699153,3.703,3.691,0.012000084,0.0023914853,34.006252,34.5,1.2999992,1.168251e-05,0.0
1046,13:34:23,3.699192,3.703,3.691,0.012000084,0.0023633307,34.003128,34.5,1.2999992,3.9100647e-05,0.0
1046,13:34:24,3.699164,3.703,3.691,0.012000084,0.0023473026,34.009377,34.6,1.3999977,2.8133392e-05,0.0
1046,13:34:25,3.6991808,3.703,3.691,0.012000084,0.0023690655,34.0,34.5,1.2999992,1.692772e-05,0.0
1046,13:34:26,3.6991587,3.703,3.691,0.012000084,0.0023970807,34.003128,34.5,1.2999992,2.2172928e-05,0.0
1046,13:34:27,3.6992152,3.703,3.691,0.012000084,0.002356505,34.003128,34.5,1.2999992,5.6505203e-05,0.0
1046,13:34:28,3.6992097,3.703,3.691,0.012000084,0.0023895313,34.0,34.5,1.2999992,5.4836273e-06,0.0
1046,13:34:29,3.6991813,3.703,3.691,0.012000084,0.0023978385,33.996876,34.5,1.2999992,2.8371811e-05,0.0
1046,13:34:30,3.6992264,3.703,3.691,0.012000084,0.002369941,34.00625,34.5,1.2000008,4.506111e-05,0.0
1046,13:34:31,3.6992157,3.703,3.691,0.012000084,0.0023782316,34.003124,34.5,1.2999992,1.0728836e-05,0.0
1046,13:34:32,3.6992152,3.703,3.691,0.012000084,0.0023637689,33.99375,34.5,1.2999992,4.7683716e-07,0.0
1046,13:34:33,3.6991928,3.703,3.691,0.012000084,0.0023729831,33.996876,34.5,1.2999992,2.2411346e-05,0.0
1046,13:34:34,3.6992493,3.703,3.691,0.012000084,0.0023940415,34.0,34.5,1.2999992,5.6505203e-05,0.0
1046,13:34:35,3.6992376,3.703,3.691,0.012000084,0.0023760425,33.996876,34.5,1.2999992,1.168251e-05,0.0
1046,13:34:36,3.699227,3.703,3.691,0.012000084,0.0023843662,33.99375,34.5,1.2999992,1.04904175e-05,0.0
1046,13:34:37,3.6992493,3.703,3.691,0.012000084,0.0023820742,33.99688,34.5,1.2999992,2.2172928e-05,0.0
1046,13:34:38,3.6992433,3.703,3.691,0.012000084,0.0023621956,33.99375,34.5,1.2999992,5.9604645e-06,0.0
1046,13:34:39,3.6992438,3.703,3.691,0.012000084,0.002374261,33.990627,34.5,1.2999992,4.7683716e-07,0.0
1046,13:34:40,3.6992667,3.703,3.691,0.012000084,0.0023814135,33.99375,34.5,1.2999992,2.2888184e-05,0.0
1046,13:34:41,3.6992552,3.703,3.691,0.012000084,0.0023946317,33.990623,34.5,1.2999992,1.1444092e-05,0.0
1046,13:34:42,3.6992667,3.703,3.691,0.012000084,0.0023838158,33.990627,34.5,1.2999992,1.1444092e-05,0.0
1046,13:34:43,3.6992948,3.703,3.691,0.012000084,0.0023792377,33.990623,34.5,1.2999992,2.8133392e-05,0.0
1046,13:34:44,3.6992776,3.703,3.691,0.012000084,0.0023872976,33.990623,34.5,1.2999992,1.7166138e-05,0.0
1046,13:34:45,3.6992722,3.703,3.691,0.012000084,0.0023963212,33.996876,34.5,1.2999992,5.4836273e-06,0.0
1046,13:34:46,3.699289,3.703,3.691,0.012000084,0.00237874,33.990623,34.5,1.2999992,1.692772e-05,0.0
1046,13:34:47,3.6993117,3.703,3.691,0.012000084,0.0023734388,33.990623,34.5,1.2999992,2.2649765e-05,0.0
1046,13:34:48,3.6993067,3.703,3.691,0.012000084,0.0023969407,33.990623,34.5,1.2999992,5.00679e-06,0.0
1046,13:34:49,3.699295,3.703,3.691,0.012000084,0.0023983794,33.990623,34.5,1.2999992,1.168251e-05,0.0
1046,13:34:50,3.6993291,3.703,3.691,0.012000084,0.002415294,33.987503,34.5,1.2999992,3.4093857e-05,0.0
1046,13:34:51,3.699318,3.703,3.691,0.012000084,0.0023810954,33.990623,34.5,1.2999992,1.1205673e-05,0.0
1046,13:34:52,3.6993065,3.703,3.691,0.012000084,0.0023801932,33.990623,34.5,1.2999992,1.1444092e-05,0.0
1046,13:34:53,3.6993234,3.703,3.691,0.012000084,0.0023911044,33.990623,34.5,1.2999992,1.692772e-05,0.0
1046,13:34:54,3.6993291,3.703,3.691,0.012000084,0.0024058134,33.987503,34.5,1.2999992,5.722046e-06,0.0
1046,13:34:55,3.6993575,3.703,3.691,0.012000084,0.002386208,33.990623,34.5,1.2999992,2.8371811e-05,0.0
1046,13:34:56,3.6993346,3.703,3.691,0.012000084,0.0024062092,33.987503,34.5,1.2999992,2.2888184e-05,0.0
1046,13:34:57,3.699363,3.703,3.691,0.012000084,0.0024032476,33.9875,34.5,1.2999992,2.8371811e-05,0.0
1046,13:34:58,3.699369,3.703,3.691,0.012000084,0.0023796682,33.987503,34.5,1.2999992,5.9604645e-06,0.0
1046,13:34:59,3.6993575,3.703,3.692,0.011000156,0.002381418,33.987503,34.5,1.2999992,1.1444092e-05,0.0009999275
1046,13:35:00,3.6993575,3.703,3.691,0.012000084,0.002388601,33.9875,34.5,1.2999992,0.0,0.0009999275
1046,13:35:01,3.699352,3.703,3.691,0.012000084,0.0023762602,33.984375,34.5,1.2999992,5.4836273e-06,0.0
1046,13:35:02,3.699363,3.703,3.691,0.012000084,0.002386541,33.98438,34.5,1.2999992,1.0967255e-05,0.0
1046,13:35:03,3.699363,3.703,3.691,0.012000084,0.0023793436,33.984375,34.5,1.2999992,0.0,0.0
1046,13:35:04,3.6993914,3.703,3.691,0.012000084,0.0023927856,33.978127,34.5,1.2999992,2.8371811e-05,0.0
1046,13:35:05,3.699386,3.703,3.691,0.012000084,0.0024068113,33.996876,34.7,1.5,5.4836273e-06,0.0
1046,13:35:06,3.6993804,3.703,3.692,0.011000156,0.0023512817,33.978127,34.5,1.2999992,5.4836273e-06,0.0009999275
1046,13:35:07,3.6993914,3.703,3.691,0.012000084,0.0023760071,33.98125,34.5,1.2999992,1.0967255e-05,0.0009999275
1046,13:35:08,3.6994028,3.703,3.691,0.012000084,0.0023571842,33.98125,34.5,1.2999992,1.1444092e-05,0.0
1046,13:35:09,3.6993804,3.703,3.691,0.012000084,0.0023946299,33.98125,34.5,1.2999992,2.2411346e-05,0.0
1046,13:35:10,3.6993914,3.703,3.691,0.012000084,0.0023784128,33.98438,34.5,1.2999992,1.0967255e-05,0.0
1046,13:35:11,3.6994028,3.703,3.692,0.011000156,0.002378906,33.98125,34.5,1.2999992,1.1444092e-05,0.0009999275
1046,13:35:12,3.6994033,3.704,3.691,0.013000011,0.002428826,33.98438,34.5,1.2999992,4.7683716e-07,0.001999855
1046,13:35:13,3.6993914,3.703,3.691,0.012000084,0.0024118177,33.98125,34.5,1.2999992,1.1920929e-05,0.0009999275
1046,13:35:14,3.6994143,3.703,3.691,0.012000084,0.0023913195,33.978127,34.5,1.2999992,2.2888184e-05,0.0
1046,13:35:15,3.699414,3.703,3.691,0.012000084,0.002403239,33.98125,34.5,1.2999992,2.3841858e-07,0.0
1046,13:35:16,3.6994257,3.704,3.691,0.013000011,0.0023916978,33.98438,34.5,1.2999992,1.168251e-05,0.0009999275
1046,13:35:17,3.6994543,3.704,3.692,0.012000084,0.002365993,33.975002,34.5,1.2999992,2.861023e-05,0.0009999275
1046,13:35:18,3.6994314,3.703,3.691,0.012000084,0.0023750847,33.98125,34.5,1.2999992,2.2888184e-05,0.0
1046,13:35:19,3.6994255,3.703,3.691,0.012000084,0.0023916978,33.98125,34.5,1.2999992,5.9604645e-06,0.0
1046,13:35:20,3.6994598,3.703,3.691,0.012000084,0.0024210066,33.971878,34.5,1.2999992,3.4332275e-05,0.0
1046,13:35:21,3.6994658,3.703,3.692,0.011000156,0.00237583,33.971878,34.5,1.2999992,5.9604645e-06,0.0009999275
1046,13:35:22,3.6994538,3.703,3.692,0.011000156,0.0023659924,33.975002,34.5,1.2999992,1.1920929e-05,0.0
1046,13:35:23,3.6994767,3.704,3.692,0.012000084,0.0023951265,33.975002,34.5,1.2999992,2.2888184e-05,0.0009999275
1046,13:35:24,3.6994712,3.703,3.691,0.012000084,0.0023831052,33.971878,34.5,1.2999992,5.4836273e-06,0.0
1046,13:35:25,3.6994772,3.703,3.691,0.012000084,0.0023998953,33.971878,34.5,1.2999992,5.9604645e-06,0.0
1046,13:35:26,3.6994653,3.703,3.691,0.012000084,0.002385427,33.971878,34.5,1.2999992,1.1920929e-05,0.0
1046,13:35:27,3.6994936,3.704,3.691,0.013000011,0.0023736595,33.978127,34.5,1.2999992,2.8371811e-05,0.0009999275
1046,13:35:28,3.6994767,3.704,3.691,0.013000011,0.0024070232,33.971878,34.5,1.2999992,1.692772e-05,0.0
1046,13:35:29,3.6994882,3.704,3.691,0.013000011,0.0024094768,33.975002,34.5,1.2999992,1.1444092e-05,0.0
1046,13:35:30,3.6994941,3.704,3.691,0.013000011,0.0024377971,33.968754,34.5,1.2999992,5.9604645e-06,0.0
1046,13:35:31,3.6995223,3.704,3.692,0.012000084,0.002368739,33.971878,34.5,1.2999992,2.8133392e-05,0.0009999275
1046,13:35:32,3.6994941,3.704,3.691,0.013000011,0.0023999927,33.968754,34.5,1.2999992,2.8133392e-05,0.0009999275
1046,13:35:33,3.6994882,3.704,3.692,0.012000084,0.0024118545,33.971878,34.5,1.2999992,5.9604645e-06,0.0009999275
1046,13:35:34,3.699505,3.703,3.692,0.011000156,0.0023832722,33.965626,34.5,1.2999992,1.692772e-05,0.0009999275
1046,13:35:35,3.6994996,3.703,3.691,0.012000084,0.0023976187,33.965626,34.5,1.2999992,5.4836273e-06,0.0009999275
1046,13:35:36,3.6995223,3.704,3.691,0.013000011,0.0024117716,33.968754,34.5,1.2999992,2.2649765e-05,0.0009999275
1046,13:35:37,3.6995285,3.704,3.692,0.012000084,0.002402215,33.965626,34.5,1.2999992,6.198883e-06,0.0009999275
1046,13:35:38,3.6995223,3.703,3.692,0.011000156,0.0023711496,33.968754,34.5,1.2999992,6.198883e-06,0.0009999275
1046,13:35:39,3.6995394,3.704,3.691,0.013000011,0.0024044304,33.9625,34.5,1.2999992,1.7166138e-05,0.001999855
1046,13:35:40,3.699505,3.704,3.691,0.013000011,0.0024047513,33.965626,34.5,1.2999992,3.4332275e-05,0.0
1046,13:35:41,3.6995337,3.704,3.692,0.012000084,0.0024352176,33.962505,34.5,1.2999992,2.861023e-05,0.0009999275
1046,13:35:42,3.6995394,3.704,3.692,0.012000084,0.0023877358,33.956253,34.5,1.2999992,5.722046e-06,0.0
1046,13:35:43,3.6995566,3.703,3.692,0.011000156,0.0023825993,33.9625,34.5,1.2999992,1.7166138e-05,0.0009999275
1046,13:35:44,3.6995394,3.704,3.691,0.013000011,0.002406804,33.959377,34.5,1.2999992,1.7166138e-05,0.001999855
1046,13:35:45,3.6995623,3.704,3.692,0.012000084,0.0023968013,33.959377,34.5,1.2999992,2.2888184e-05,0.0009999275
1046,13:35:46,3.6995451,3.704,3.692,0.012000084,0.002401951,33.9625,34.5,1.2999992,1.7166138e-05,0.0
1046,13:35:47,3.6995506,3.704,3.691,0.013000011,0.0024325685,33.959377,34.5,1.2999992,5.4836273e-06,0.0009999275
1046,13:35:48,3.699568,3.704,3.692,0.012000084,0.0023966487,33.950005,34.5,1.2999992,1.7404556e-05,0.0009999275
1046,13:35:49,3.6995733,3.704,3.692,0.012000084,0.0023988609,33.956253,34.5,1.2999992,5.2452087e-06,0.0
1046,13:35:50,3.699579,3.704,3.692,0.012000084,0.0023891309,33.95,34.4,1.2000008,5.722046e-06,0.0
1046,13:35:51,3.6996017,3.704,3.692,0.012000084,0.0024096987,33.95,34.5,1.2999992,2.2649765e-05,0.0
1046,13:35:52,3.6995683,3.704,3.692,0.012000084,0.0023990318,33.95,34.5,1.2999992,3.33786e-05,0.0
1046,13:35:53,3.6996078,3.704,3.692,0.012000084,0.0024377445,33.95313,34.5,1.2999992,3.9577484e-05,0.0
1046,13:35:54,3.6996133,3.704,3.692,0.012000084,0.002413929,33.943752,34.5,1.2999992,5.4836273e-06,0.0
1046,13:35:55,3.6995962,3.704,3.691,0.013000011,0.002417037,33.95313,34.5,1.2999992,1.7166138e-05,0.0009999275
1046,13:35:56,3.699585,3.704,3.692,0.012000084,0.0024103657,33.95,34.5,1.2999992,1.1205673e-05,0.0009999275
1046,13:35:57,3.699613,3.704,3.692,0.012000084,0.0024162934,33.95,34.5,1.2999992,2.8133392e-05,0.0
1046,13:35:58,3.6995902,3.704,3.692,0.012000084,0.0024077853,33.946877,34.5,1.2999992,2.2888184e-05,0.0
1046,13:35:59,3.699585,3.704,3.692,0.012000084,0.0024221893,33.943752,34.5,1.2999992,5.2452087e-06,0.0
1046,13:36:00,3.6996133,3.704,3.692,0.012000084,0.0024233765,33.937504,34.4,1.2000008,2.8371811e-05,0.0
1046,13:36:01,3.6996305,3.704,3.692,0.012000084,0.002417792,33.946877,34.5,1.2999992,1.7166138e-05,0.0
1046,13:36:02,3.6996076,3.704,3.692,0.012000084,0.0024165516,33.9375,34.5,1.2999992,2.2888184e-05,0.0
1046,13:36:03,3.6996415,3.704,3.692,0.012000084,0.0024312914,33.940628,34.5,1.2999992,3.385544e-05,0.0
1046,13:36:04,3.6996362,3.704,3.692,0.012000084,0.0024292674,33.943752,34.5,1.2999992,5.2452087e-06,0.0
1046,13:36:05,3.6996245,3.704,3.692,0.012000084,0.0024038716,33.940624,34.4,1.2000008,1.168251e-05,0.0
1046,13:36:06,3.6996589,3.704,3.692,0.012000084,0.0024231637,33.940628,34.4,1.2000008,3.4332275e-05,0.0
1046,13:36:07,3.699642,3.704,3.692,0.012000084,0.0024171455,33.9375,34.4,1.2000008,1.692772e-05,0.0
1046,13:36:08,3.6996355,3.704,3.692,0.012000084,0.0024245568,33.934376,34.4,1.2000008,6.4373016e-06,0.0
1046,13:36:09,3.6996644,3.704,3.692,0.012000084,0.002441578,33.9375,34.5,1.2999992,2.8848648e-05,0.0
1046,13:36:10,3.699681,3.704,3.692,0.012000084,0.0024333252,33.93125,34.4,1.2000008,1.66893e-05,0.0
1046,13:36:11,3.699653,3.704,3.692,0.012000084,0.0024586471,33.940628,34.4,1.2000008,2.8133392e-05,0.0
1046,13:36:12,3.699664,3.704,3.692,0.012000084,0.0024298457,33.934376,34.5,1.2999992,1.1205673e-05,0.0
1046,13:36:13,3.6996758,3.704,3.692,0.012000084,0.0024360935,33.934376,34.4,1.2000008,1.168251e-05,0.0
1046,13:36:14,3.6996927,3.704,3.692,0.012000084,0.0024324444,33.934376,34.4,1.2000008,1.692772e-05,0.0
1046,13:36:15,3.6996984,3.704,3.692,0.012000084,0.0024460417,33.934376,34.4,1.2000008,5.722046e-06,0.0
1046,13:36:16,3.6996872,3.704,3.692,0.012000084,0.002449278,33.93125,34.4,1.2000008,1.1205673e-05,0.0
1046,13:36:17,3.699664,3.704,3.692,0.012000084,0.002443917,33.93125,34.4,1.2000008,2.3126602e-05,0.0
1046,13:36:18,3.6996984,3.704,3.692,0.012000084,0.00246466,33.934376,34.4,1.2000008,3.4332275e-05,0.0
1046,13:36:19,3.699687,3.704,3.692,0.012000084,0.0024539395,33.93125,34.4,1.2000008,1.1444092e-05,0.0
1046,13:36:20,3.69971,3.704,3.692,0.012000084,0.0024427492,33.934376,34.4,1.2000008,2.2888184e-05,0.0
1046,13:36:21,3.6996927,3.704,3.692,0.012000084,0.0024581498,33.934376,34.4,1.2000008,1.7166138e-05,0.0
1046,13:36:22,3.699687,3.704,3.692,0.012000084,0.002442268,33.93125,34.4,1.2000008,5.722046e-06,0.0
1046,13:36:23,3.6997042,3.704,3.692,0.012000084,0.0024432342,33.928123,34.4,1.2000008,1.7166138e-05,0.0
1046,13:36:24,3.6996925,3.704,3.692,0.012000084,0.0024418223,33.934376,34.4,1.2000008,1.168251e-05,0.0
1046,13:36:25,3.699704,3.704,3.692,0.012000084,0.0024618714,33.93125,34.4,1.2000008,1.1444092e-05,0.0
1046,13:36:26,3.6996872,3.704,3.692,0.012000084,0.0024328928,33.928123,34.4,1.2000008,1.66893e-05,0.0
1046,13:36:27,3.6997378,3.704,3.692,0.012000084,0.0024518017,33.928123,34.4,1.300003,5.054474e-05,0.0
1046,13:36:28,3.6997154,3.704,3.692,0.012000084,0.0024469239,33.93125,34.4,1.2000008,2.2411346e-05,0.0
1046,13:36:29,3.6997323,3.704,3.692,0.012000084,0.0024406747,33.928127,34.4,1.2000008,1.692772e-05,0.0
1046,13:36:30,3.699715,3.704,3.692,0.012000084,0.002453921,33.928127,34.4,1.2000008,1.7404556e-05,0.0
1046,13:36:31,3.6997323,3.704,3.692,0.012000084,0.0024383324,33.925,34.4,1.300003,1.7404556e-05,0.0
1046,13:36:32,3.699755,3.704,3.692,0.012000084,0.0024242778,33.93125,34.4,1.2000008,2.2649765e-05,0.0
1046,13:36:33,3.6997268,3.704,3.692,0.012000084,0.0024714544,33.921875,34.4,1.2000008,2.8133392e-05,0.0
1046,13:36:34,3.6997552,3.704,3.692,0.012000084,0.0024617075,33.918747,34.4,1.300003,2.8371811e-05,0.0
1046,13:36:35,3.6997492,3.704,3.692,0.012000084,0.0024622933,33.921875,34.4,1.300003,5.9604645e-06,0.0
1046,13:36:36,3.6997612,3.704,3.692,0.012000084,0.002461107,33.91875,34.4,1.300003,1.1920929e-05,0.0
1046,13:36:37,3.6997721,3.704,3.692,0.012000084,0.002464508,33.915627,34.4,1.300003,1.0967255e-05,0.0
1046,13:36:38,3.6997497,3.704,3.692,0.012000084,0.0024669312,33.921875,34.4,1.2000008,2.2411346e-05,0.0
1046,13:36:39,3.6997442,3.704,3.692,0.012000084,0.0024535698,33.9125,34.4,1.300003,5.4836273e-06,0.0
1046,13:36:40,3.6997833,3.704,3.692,0.012000084,0.002456248,33.9125,34.4,1.300003,3.9100647e-05,0.0
1046,13:36:41,3.699772,3.704,3.692,0.012000084,0.0024645047,33.915623,34.4,1.300003,1.1444092e-05,0.0
1046,13:36:42,3.6997721,3.704,3.692,0.012000084,0.002450558,33.91875,34.4,1.300003,2.3841858e-07,0.0
1046,13:36:43,3.6997895,3.704,3.692,0.012000084,0.002476434,33.9125,34.4,1.300003,1.7404556e-05,0.0
1046,13:36:44,3.6997888,3.704,3.692,0.012000084,0.0024625524,33.9125,34.4,1.300003,7.1525574e-07,0.0
1046,13:36:45,3.6997836,3.704,3.692,0.012000084,0.0024608956,33.9125,34.4,1.300003,5.2452087e-06,0.0
1046,13:36:46,3.6997836,3.704,3.692,0.012000084,0.0024632164,33.909374,34.4,1.300003,0.0,0.0
1046,13:36:47,3.6997721,3.704,3.692,0.012000084,0.002473765,33.915627,34.4,1.300003,1.1444092e-05,0.0
1046,13:36:48,3.699817,3.704,3.692,0.012000084,0.0024590213,33.909374,34.4,1.300003,4.4822693e-05,0.0
1046,13:36:49,3.699823,3.704,3.692,0.012000084,0.0024791094,33.90625,34.4,1.300003,5.9604645e-06,0.0
1046,13:36:50,3.6998231,3.704,3.692,0.012000084,0.0024605969,33.909374,34.4,1.300003,2.3841858e-07,0.0
1046,13:36:51,3.6997948,3.704,3.692,0.012000084,0.0024479039,33.909374,34.4,1.300003,2.8371811e-05,0.0
1046,13:36:52,3.6997948,3.704,3.692,0.012000084,0.0024595496,33.9125,34.4,1.300003,0.0,0.0
1046,13:36:53,3.6998003,3.704,3.692,0.012000084,0.0024727618,33.909374,34.4,1.300003,5.4836273e-06,0.0
